[2023-09-14 22:44:24,314] 225 werkzeug -WARNING  * Debugger is active!
[2023-09-14 22:44:24,323] 225 werkzeug -INFO  * Debugger PIN: 809-358-215
[2023-09-14 22:44:25,263] 225 werkzeug -WARNING  * Running on all addresses.
   WARNING: This is a development server. Do not use it in a production deployment.
[2023-09-14 22:44:25,263] 225 werkzeug -INFO  * Running on http://192.168.1.11:8000/ (Press CTRL+C to quit)
[2023-09-14 22:44:30,528] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 22:44:30] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
[2023-09-14 22:44:30,567] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 22:44:30] "GET /predict?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
[2023-09-14 22:44:30,778] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 22:44:30] "GET /predict?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
[2023-09-14 22:44:31,109] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 22:44:31] "GET /predict?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
[2023-09-14 22:44:31,110] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 22:44:31] "GET /predict?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2023-09-14 22:44:31,357] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 22:44:31] "GET /predict?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2023-09-14 22:44:39,122] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 22:44:39] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
[2023-09-14 22:44:39,151] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 22:44:39] "GET /predict?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
[2023-09-14 22:44:39,455] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 22:44:39] "GET /predict?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
[2023-09-14 22:44:39,781] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 22:44:39] "GET /predict?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
[2023-09-14 22:44:39,783] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 22:44:39] "GET /predict?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2023-09-14 22:44:40,044] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 22:44:40] "GET /predict?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
