[2023-09-14 19:48:39,191] 225 werkzeug -WARNING  * Debugger is active!
[2023-09-14 19:48:39,199] 225 werkzeug -INFO  * Debugger PIN: 809-358-215
[2023-09-14 19:48:40,158] 225 werkzeug -WARNING  * Running on all addresses.
   WARNING: This is a development server. Do not use it in a production deployment.
[2023-09-14 19:48:40,158] 225 werkzeug -INFO  * Running on http://192.168.1.11:8000/ (Press CTRL+C to quit)
[2023-09-14 19:48:43,154] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 19:48:43] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
[2023-09-14 19:48:43,182] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 19:48:43] "GET /predict?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
[2023-09-14 19:48:43,500] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 19:48:43] "GET /predict?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
[2023-09-14 19:48:43,830] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 19:48:43] "GET /predict?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
[2023-09-14 19:48:43,831] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 19:48:43] "GET /predict?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2023-09-14 19:48:44,091] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 19:48:44] "GET /predict?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2023-09-14 19:53:55,725] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 19:53:55] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
[2023-09-14 19:53:55,975] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 19:53:55] "GET /predict?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
[2023-09-14 19:53:56,099] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 19:53:56] "GET /predict?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
[2023-09-14 19:53:56,426] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 19:53:56] "GET /predict?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
[2023-09-14 19:53:56,428] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 19:53:56] "GET /predict?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2023-09-14 19:53:56,688] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 19:53:56] "GET /predict?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2023-09-14 20:01:45,706] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 20:01:45] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
[2023-09-14 20:01:45,733] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 20:01:45] "GET /predict?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
[2023-09-14 20:01:45,944] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 20:01:45] "GET /predict?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
[2023-09-14 20:01:46,278] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 20:01:46] "GET /predict?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2023-09-14 20:01:46,287] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 20:01:46] "GET /predict?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
[2023-09-14 20:01:46,537] 225 werkzeug -INFO 127.0.0.1 - - [14/Sep/2023 20:01:46] "GET /predict?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
